bnless_entity_id,bnless_name,branch_suffix,bn_entity_id,bn_entity_name,bn_root,province,bn_entity_flow,bnless_entity_flow
384679,ACADIA DIVINITY COLLEGE - 0014431-31,0014431-31,9204,ACADIA DIVINITY COLLEGE,118776723,NS,4800431.0,375.0
179430,DALHOUSIE UNIVERSITY - FINANCIAL SERVICES,FINANCIAL SERVICES,193402,Dalhousie University,886606581,NB,2378463.0,2421000.0
436634,York Region Food Network - OM for/pour EmpowerHER Stouffville: Business & Leadership Program,OM for/pour EmpowerHER Stouffville: Business & Leadership Program,59077,YORK REGION FOOD NETWORK,870447315,ON,4599530.0,199700.0
191916,MASTER AND FELLOWS OF MASSEY COLLEGE (THE),THE,17528,THE MASTER AND FELLOWS OF MASSEY COLLEGE,119034643,ON,4694894.0,81650.0
189722,Action ontarienne contre la violence faite aux femmes (AOcVF),AOcVF,157223,Action ontarienne contre la violence faite aux femmes,140120650,ON,2700915.0,2071745.0
378730,JEWISH GENERAL HOSPITAL - NURSES,NURSES,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,300000.0
341545,Jewish General Hospital Foundation - Pav K,Pav K,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,300000.0
112829,CORPORATION OF THE TOWN OF OAKVILLE - BRONTE BUSINESS IMPROVEMENT AREA,BRONTE BUSINESS IMPROVEMENT AREA,203318,The Corporation of the Town of Oakville,121741456,ON,4699300.0,66500.0
345171,Campbellford Memorial Hospital - Equipment,Equipment,1887,CAMPBELLFORD MEMORIAL HOSPITAL,106835127,ON,2690183.0,2074565.0
242573,COMMUNITY FOUNDATION OF NEWFOUNDLAND AND LABRADOR (THE),THE,50724,THE COMMUNITY FOUNDATION OF NEWFOUNDLAND AND LABRADOR,853376531,NL,4635706.0,114836.0
442490,Shawanaga First Nation - Education Department,Education Department,174863,Shawanaga First Nation,107974230,ON,4737640.0,6800.0
436647,Greenway-Chaplin Community Centre - OM for/pour Muslim Empowerment and Unity,OM for/pour Muslim Empowerment and Unity,32649,GREENWAY-CHAPLIN COMMUNITY CENTRE,133141747,ON,4444624.0,284900.0
199107,CENTRE D'AMITIÉ AUTOCHTONE DE TROIS-RIVIÈRES (CAATR),CAATR,103237,Centre d'amitié autochtone de Trois-Rivières,782786933,QC,4653293.0,63268.0
180389,ABORIGINAL COALITION TO END HOMELESSNESS SOCIETY (ACEH),ACEH,86761,ABORIGINAL COALITION TO END HOMELESSNESS SOCIETY,787922723,BC,2770641.0,1932000.0
403717,JEWISH GENERAL HOSPITAL (AUXILI),AUXILI,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,225000.0
243092,Young Women's Christian Association of Moncton (YWCA Moncton),YWCA Moncton,25846,THE YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF MONCTON,119307338,NB,4590641.0,96750.0
395238,Nunatsiavut Government - Restore Hebron Church,Restore Hebron Church,142779,Nunatsiavut Government,883239766,NL,4608180.0,50000.0
231610,Supportive Initiative for Residents in the County of Haliburton (SIRCH),SIRCH,29489,SUPPORTIVE INITIATIVE FOR RESIDENTS IN THE COUNTY OF HALIBURTON,130588767,ON,2378265.0,2271960.0
202438,CORPORATION OF THE MUNICIPALITY OF WEST NIPISSING (THE),THE,100597,Municipality of West Nipissing,107753279,ON,4636187.0,11098.0
262137,Community Foundation of Newfoundland and Labrador (W.D. Mahoney Benevolent Fund),W.D. Mahoney Benevolent Fund,50724,THE COMMUNITY FOUNDATION OF NEWFOUNDLAND AND LABRADOR,853376531,NL,4635706.0,9590.0
207582,Esquimalt Nation (No'ilung Si'em 'i' sche'le'chu),No'ilung Si'em 'i' sche'le'chu,105071,Esquimalt Nation,107310856,BC,4441631.79,202140.0
315000,Nunatsiavut Government - NunaKatiget Inuit Community,NunaKatiget Inuit Community,142779,Nunatsiavut Government,883239766,NL,4608180.0,31675.0
111659,SOCIÉTÉ SAINT-PIERRE (LA),LA,16591,LA SOCIETE SAINT-PIERRE,119008118,NS,1735987.24,2896835.0
221280,Nunatsiavut Government - Department of Health and Social Development (DHSD),Department of Health and Social Development (DHSD),142779,Nunatsiavut Government,883239766,NL,4608180.0,980.0
363814,HEART AND STROKE FOUNDATION OF CANADA - NATIONAL OFFICE,NATIONAL OFFICE,234434,Heart and Stroke Foundation of Canada,106864942,ON,4599866.0,5345.0
318584,Fondation Emergo (formerly Service de Répit Emergo),formerly Service de Répit Emergo,41684,Fondation Émergo,817384712,QC,4578558.0,2500.0
389906,FONDATION EMERGO (FORMELY SERVICE DE REPIT EMERGO),FORMELY SERVICE DE REPIT EMERGO,41684,Fondation Émergo,817384712,QC,4578558.0,500.0
270327,Organization of Canadian Nuclear Industries (OCI),OCI,102292,ORGANIZATION OF CANADIAN NUCLEAR INDUSTRIES,104012729,ON,4208920.87,360286.0
427180,Regroupement des éditeurs franco-canadiens (REFC),REFC,161762,REGROUPEMENT DES ÉDITEURS FRANCO-CANADIENS,132121492,ON,4313181.0,230300.0
121339,Dalhousie University - Faculty of Management,Faculty of Management,193402,Dalhousie University,886606581,NB,2378463.0,2162666.0
315622,TOWN OF CARMAN - BOYNE REGIONAL LIBRARY,BOYNE REGIONAL LIBRARY,144278,Town of Carman,108125527,MB,4470355.0,65890.0
247617,BLUEDROP PERFORMANCE LEARNING INC - BLUE DROP INC.,BLUE DROP INC.,165281,Bluedrop Performance Learning Inc.,888761822,NL,4495733.0,32730.0
404466,Concordia Lutheran Seminary - Adopt-a-Student Program,Adopt-a-Student Program,2728,CONCORDIA LUTHERAN SEMINARY,106966575,AB,4525405.0,1350.0
263388,Conseil des écoles publiques de l’Est de l’Ontario (CEPEO),CEPEO,95981,Fondation du Conseil des écoles publiques de l'Est de l'Ontario,729688812,ON,3549452.7,974816.0
324737,JEWISH GENERAL HOSPITAL FOUNDATION ( DR. ZAHARATOS),DR. ZAHARATOS,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,50000.0
180126,GIYAK MISHKAWZID SHKAGMIKWE INC. (GMS),GMS,207554,GIYAK MISHKAWZID SHKAGMIKWE INC.,719141707,ON,1758024.0,2760462.0
406837,TOWN OF CARMAN - VARIOUS,VARIOUS,144278,Town of Carman,108125527,MB,4470355.0,48070.0
327692,TOWN OF CARMAN - CARMAN MINOR BALL,CARMAN MINOR BALL,144278,Town of Carman,108125527,MB,4470355.0,29072.0
333957,TOWN OF CARMAN (CARMAN BASEBALL PROJECT),CARMAN BASEBALL PROJECT,144278,Town of Carman,108125527,MB,4470355.0,25000.0
364663,JEWISH GENERAL HOSPITAL FOUNDATION ( DR. STERN),DR. STERN,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,25000.0
360953,PARKS FOUNDATION CALGARY (AS AGENT FOR THE CITY OF CALGARY),AS AGENT FOR THE CITY OF CALGARY,182507,"The Parks Foundation, Calgary",105240014,SK,3243354.0,1240025.0
331967,Jewish General Hospital - Centre of Excellence on Aging and,Centre of Excellence on Aging and,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,13000.0
346369,TOWN OF CARMAN - COMMUNITIES IN BLOOM,COMMUNITIES IN BLOOM,144278,Town of Carman,108125527,MB,4470355.0,12000.0
341547,JEWISH GENERAL HOSPITAL FOUNDATION - PSYCHIATRIC DEPT,PSYCHIATRIC DEPT,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,10000.0
417051,LONDON MUSLIM MOSQUE (MENTAL HEALTH),MENTAL HEALTH,54742,LONDON MUSLIM MOSQUE,863045654,ON,4473579.0,5000.0
341073,TOWN OF CARMAN - BOYNE RIVER KEEPERS,BOYNE RIVER KEEPERS,144278,Town of Carman,108125527,MB,4470355.0,8000.0
394915,TOWN OF CARMAN - CARMAN WELLNESS CONNECTIONS,CARMAN WELLNESS CONNECTIONS,144278,Town of Carman,108125527,MB,4470355.0,6950.0
396833,TOWN OF CARMAN - CARMAN POOL,CARMAN POOL,144278,Town of Carman,108125527,MB,4470355.0,6020.0
322847,TOWN OF CARMAN - CARMAN CARDINALS BASEBALL CLUB,CARMAN CARDINALS BASEBALL CLUB,144278,Town of Carman,108125527,MB,4470355.0,4800.0
378374,TOWN OF CARMAN - CARMAN CHAMBER OF COMMERCE,CARMAN CHAMBER OF COMMERCE,144278,Town of Carman,108125527,MB,4470355.0,4750.0
315713,MATTHEWS HOUSE HOSPICE - DRIVE ONE FOR FORD EVENT,DRIVE ONE FOR FORD EVENT,49979,MATTHEWS HOUSE HOSPICE,851009555,ON,4472313.0,970.0
384002,TOWN OF CARMAN - BOYNE BOOK IT FUN RUN,BOYNE BOOK IT FUN RUN,144278,Town of Carman,108125527,MB,4470355.0,2900.0
413585,Jewish General Hospital Foundation - Tennis Gala Event,Tennis Gala Event,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,3500.0
357065,TOWN OF CARMAN - CARMAN FARMERS MARKET,CARMAN FARMERS MARKET,144278,Town of Carman,108125527,MB,4470355.0,2500.0
330220,TOWN OF CARMAN - CARMAN COMMUNITY PATHWAY,CARMAN COMMUNITY PATHWAY,144278,Town of Carman,108125527,MB,4470355.0,2425.0
341072,TOWN OF CARMAN - CARMAN MINOR HOCKEY,CARMAN MINOR HOCKEY,144278,Town of Carman,108125527,MB,4470355.0,2400.0
347488,TOWN OF CARMAN - MIDLAND NURSERY SCHOOL,MIDLAND NURSERY SCHOOL,144278,Town of Carman,108125527,MB,4470355.0,2100.0
405010,TOWN OF CARMAN - LIBRARY,LIBRARY,144278,Town of Carman,108125527,MB,4470355.0,2000.0
330076,TOWN OF OKOTOKS (ARTS AND LEARNING CAMPUS),ARTS AND LEARNING CAMPUS,101368,Town of Okotoks,108128687,AB,3472143.0,1000000.0
412487,TOWN OF CARMAN - BACK ON CUE,BACK ON CUE,144278,Town of Carman,108125527,MB,4470355.0,1500.0
329051,TOWN OF CARMAN (CLEARWATER MEMORIAL FUND),CLEARWATER MEMORIAL FUND,144278,Town of Carman,108125527,MB,4470355.0,1175.0
413589,Jewish General Hospital Foundation (CIBC Athletic Day),CIBC Athletic Day,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,1500.0
329799,The Jewish General Hospital (re: SPIN),re: SPIN,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,1500.0
330219,TOWN OF CARMAN - CARMAN GOLF & CURLING CLUB,CARMAN GOLF & CURLING CLUB,144278,Town of Carman,108125527,MB,4470355.0,700.0
403815,JEWISH GENERAL HOSPITAL FOUNDATION - JGH ANNUAL FUND,JGH ANNUAL FUND,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,1000.0
372932,JEWISH GENERAL HOSPITAL - HERBERT BRALEY,HERBERT BRALEY,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,1000.0
417106,TOWN OF CARMAN - MIDLAND NURSERY,MIDLAND NURSERY,144278,Town of Carman,108125527,MB,4470355.0,287.0
409818,Jewish General Hospital Foundation (Bronze governer),Bronze governer,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,250.0
402859,Jewish General Hospital Foundation (Norma Cummings z'l),Norma Cummings z'l,306353,JEWISH GENERAL HOSPITAL,104882304,,4469729.0,180.0
292311,CORPORATION OF THE TOWN OF FORT FRANCES (THE) - FORT FRANCES MUSEUM & CULTURAL CENTRE,FORT FRANCES MUSEUM & CULTURAL CENTRE,108665,CORPORATION OF THE TOWN OF FORT FRANCES (THE),106984586,ON,4424379.0,15266.0
381802,Ottawa Muslim Association (OMA),OMA,6256,THE OTTAWA MUSLIM ASSOCIATION,107806242,ON,4431173.0,4500.0
335651,TOWN OF FORT FRANCES - FORT FRANCES COMMUNITY GARDEN,FORT FRANCES COMMUNITY GARDEN,108665,CORPORATION OF THE TOWN OF FORT FRANCES (THE),106984586,ON,4424379.0,3660.0
392902,Moisson Lanaudière - Joliette,Joliette,79855,MOISSON LANAUDIERE,898956644,QC,4359508.0,0.0
285271,ACCOLADE GROUP INC. (ACCOLADE GROUP/LEVELWEAR),ACCOLADE GROUP/LEVELWEAR,132223,Accolade Group Inc.,140398959,ON,4301441.0,56000.0
297086,"Sexual Health Options, Resources & Education Centre (SHORE Centre)",SHORE Centre,28332,SEXUAL HEALTH OPTIONS RESOURCES & EDUCATION CENTRE,129795514,ON,4290984.0,49627.0
198996,THÉÂTRE DE LA MANUFACTURE INC. (LE),LE,935,LE THÉÂTRE DE LA MANUFACTURE INC.,105194609,QC,1384364.0,2942136.0
147882,9473-5552 Québec inc. - Sokio Industrie,Sokio Industrie,178686,9473-5552 Québec inc.,787977610,QC,324510.0,4000000.0
169430,Réseau de santé Vitalité (zone 6),zone 6,325356,RÉSEAU DE SANTÉ VITALITÉ,887795896,NB,4291548.0,27000.0
265979,Université du Québec - Institut national de la recherche scientifique,Institut national de la recherche scientifique,26543,UNIVERSITE DU QUEBEC,122018203,QC,642204.0,3659170.0
191943,FACTORY THEATRE LAB (THE),THE,26858,THE FACTORY THEATRE LAB,123533812,ON,3043634.0,1251500.0
198249,SOCIÉTÉ HISTORIQUE DE LA SASKATCHEWAN INC. (LA),LA,20941,LA SOCIETE HISTORIQUE DE LA SASKATCHEWAN INC.,119153872,SK,966542.0,3306221.0
209709,Keeseekoowenin Ojibway First Nation (on behalf of the Coalition of First Nations with Interest in Riding Mountain National Park),on behalf of the Coalition of First Nations with Interest in Riding Mountain National Park,101542,Keeseekoowenin Ojibway First Nation,108085697,MB,4170519.0,97500.0
108731,GROUPE DANSE PARTOUT INC. (LE),LE,16762,LE GROUPE DANSE PARTOUT INC.,119012946,QC,1022802.0,3233397.0
217910,SYSTÈMES PAVEMETRICS INC. - AKA : PAVEMETRICS,AKA : PAVEMETRICS,165719,Systèmes Pavemetrics inc.,844248450,QC,3055000.0,1200000.0
350874,Lutheran Theological Seminary (Through BC Synod),Through BC Synod,17223,LUTHERAN THEOLOGICAL SEMINARY,119026292,SK,4251880.0,1700.0
424224,APN - The Arab Group for the Protection of Nature,The Arab Group for the Protection of Nature,134829,APN inc.,100316611,QC,4189000.0,40315.0
161675,ASSOCIATION FRANCOPHONE DU LABRADOR (L'),L',101739,Association francophone du Labrador,131616369,NL,1086091.12,3141510.0
191528,LACROSSE CANADA - CROSSE CANADA,CROSSE CANADA,214053,Lacrosse Canada,130272891,ON,1370406.0,2855075.0
166422,Action Against Hunger - Canada,Canada,392883,Action Against Hunger,083363467,,25000.0,4200000.0
366221,Homes First - MetroStrachan,MetroStrachan,15178,HOMES FIRST SOCIETY,118962182,ON,4214500.0,523.0
358021,HOMES FIRST SOCIETY (RACHEL REESER),RACHEL REESER,15178,HOMES FIRST SOCIETY,118962182,ON,4214500.0,475.0
358025,HOMES FIRST SOCIETY - WILLOWDALE,WILLOWDALE,15178,HOMES FIRST SOCIETY,118962182,ON,4214500.0,0.0
276661,Projet Intervention Prostitution Québec (PIPQ),PIPQ,19519,PROJET-INTERVENTION-PROSTITUTION QUEBEC INC.,119105344,QC,4023841.0,184594.0
125549,Veterans Emergency Transition Services Canada (VETS Canada),VETS Canada,44053,Veterans Emergency Transition Services Canada,828604041,NS,3368001.0,840000.0
362653,Maison Benoît Labre (CanadaHelps - Canadon),CanadaHelps - Canadon,10053,LA MAISON BENOÎT LABRE,118803261,QC,4193654.0,10000.0
210657,AUBERGE MADELEINE (L'),L',31780,Auberge Madeleine,132278607,QC,4156529.0,3840.0
287825,CORPORATION OF THE TOWN OF MILTON - MILTON PUBLIC LIBRARY,MILTON PUBLIC LIBRARY,8408,THE CORPORATION OF THE TOWN OF MILTON,108128257,ON,4137635.0,20000.0
372801,BCIT (RIVERS INSTITUTE),RIVERS INSTITUTE,332709,BCIT,876776825,BC,3991500.0,150000.0
334571,Town of Milton - Community Services,Community Services,8408,THE CORPORATION OF THE TOWN OF MILTON,108128257,ON,4137635.0,384.0
395427,Town of Milton - Community Services Total,Community Services Total,8408,THE CORPORATION OF THE TOWN OF MILTON,108128257,ON,4137635.0,300.0
117691,CORPORATION OF THE TOWNSHIP OF NORTH DUNDAS (THE),THE,105346,The Corporation of the Township of North Dundas,873755292,ON,4121014.5,9243.0
109730,NEWCOM MEDIA INC. - TODAY'S TRUCKING,TODAY'S TRUCKING,111812,NEWCOM MEDIA INC.,103862405,ON,3636409.0,472550.0
164248,REVUE SAINTE-ANNE - LA FAMILLE CHRÉTIENNE,LA FAMILLE CHRÉTIENNE,51069,REVUE SAINTE-ANNE,854534203,QC,4005230.0,94149.0
436532,Jumblies Theatre - OM for/pour Made in Exile,OM for/pour Made in Exile,62110,JUMBLIES THEATRE,878821610,ON,3584624.0,510000.0
122569,Canadian Association of the Deaf - Association des Sourds du Canada,Association des Sourds du Canada,8046,THE CANADIAN ASSOCIATION OF THE DEAF,108075003,ON,2999789.0,1092998.0
377504,WOMEN'S HEALTH CLINIC - WOMEN WINE & FOOD.. AND YOU!,WOMEN WINE & FOOD.. AND YOU!,25684,WOMEN'S HEALTH CLINIC INC.,119302693,MB,4088948.0,500.0
379727,Women's Health Clinic - Women Wins and Food 2019,Women Wins and Food 2019,25684,WOMEN'S HEALTH CLINIC INC.,119302693,MB,4088948.0,400.0
436656,Britannia Woods Community House - OM for/pour Black Youth Design Hub,OM for/pour Black Youth Design Hub,53081,BRITANNIA WOODS COMMUNITY HOUSE INC.,859656415,ON,3787826.0,300000.0
111456,SOCIÉTÉ DE MUSIQUE CONTEMPORAINE DU QUÉBEC (LA),LA,27037,LA SOCIETE DE MUSIQUE CONTEMPORAINE DU QUEBEC,124401506,QC,2171111.0,1899075.0
201601,VIEUX THEATRE DE ST-FABIEN (LE),LE,84885,Le Vieux théatre de St-Fabien,896999760,QC,2098382.0,1971354.84
415541,Sunshine Coast Regional District (Municipality),Municipality,171826,Sunshine Coast Regional District,108099664,BC,4039440.0,15000.0
199260,MUNICIPALITY OF STRATHROY-CARADOC (THE) - STRATHROY MIDDLESEX MUSEUM,STRATHROY MIDDLESEX MUSEUM,143787,Corporation of the Municipality of Strathroy-Caradoc,108130212,ON,4040516.0,8500.0
437275,Britannia Woods Community House - OM for/pour Carrefour des femmes et familles,OM for/pour Carrefour des femmes et familles,53081,BRITANNIA WOODS COMMUNITY HOUSE INC.,859656415,ON,3787826.0,255000.0
437279,Britannia Woods Community House - OM for/pour Familles baties sur le roc,OM for/pour Familles baties sur le roc,53081,BRITANNIA WOODS COMMUNITY HOUSE INC.,859656415,ON,3787826.0,254100.0
111227,COOPÉRATIVE DE THÉÂTRE L'ESCAOUETTE LTÉE (LA),LA,12342,LA COOPERATIVE DE THEATRE L'ESCAOUETTE LTEE.,118875509,NB,2424459.0,1614224.0
387185,MUNICIPALITY OF THAMES CENTRE (THAMES FIRE DEPT),THAMES FIRE DEPT,108949,MUNICIPALITY OF THAMES CENTRE,108133612,ON,4028604.0,5000.0
410388,DIACONAL MINISTRIES CANADA (OP MANNA),OP MANNA,76146,DIACONAL MINISTRIES CANADA,893093377,ON,4023900.0,455.0
198305,NEWCOM MEDIA INC. - ORAL HEALTH,ORAL HEALTH,111812,NEWCOM MEDIA INC.,103862405,ON,3636409.0,385932.0
436645,Britannia Woods Community House - OM for/pour Youth Engagement and Community Outreach,OM for/pour Youth Engagement and Community Outreach,53081,BRITANNIA WOODS COMMUNITY HOUSE INC.,859656415,ON,3787826.0,232500.0
324679,PACIFIC COMMUNITY CHURCH - CLOVERDALE KITCHEN,CLOVERDALE KITCHEN,34968,PACIFIC COMMUNITY CHURCH,138619135,BC,4011436.0,1466.0
420159,TOWN OF NIAGARA ON THE LAKE - CHRISTMAS DECORATION,CHRISTMAS DECORATION,105316,Town of Niagara-on-the-Lake,106979487,ON,4001374.1100000003,3000.0
419429,Town of Niagara on the Lake - Communities in Bloom,Communities in Bloom,105316,Town of Niagara-on-the-Lake,106979487,ON,4001374.1100000003,2000.0
419430,TOWN OF NIAGARA ON THE LAKE - ADOPT A PARK,ADOPT A PARK,105316,Town of Niagara-on-the-Lake,106979487,ON,4001374.1100000003,2000.0
370102,Montreal General Hospital Foundation - Parkinsons Reasearch,Parkinsons Reasearch,317577,MONTREAL GENERAL HOSPITAL,118990974,QC,3898287.0,100000.0
437353,Britannia Woods Community House - OM for/pour Black Action Media,OM for/pour Black Action Media,53081,BRITANNIA WOODS COMMUNITY HOUSE INC.,859656415,ON,3787826.0,210000.0
307100,BCIT - Student Financial Aid & Awards,Student Financial Aid & Awards,332709,BCIT,876776825,BC,3991500.0,400.0
332823,Cumberland Health Care Foundation - Palliative Care Fund,Palliative Care Fund,76459,CUMBERLAND HEALTH CARE FOUNDATION,893299966,NS,3978084.0,100.0
271678,"Cégep du Vieux Montréal (Lachapelle, Marise)","Lachapelle, Marise",33534,La fondation du CÉGEP du Vieux Montréal,134963933,QC,3733828.0,240000.0
378192,TLA'AMIN NATION (NAMESAKE),NAMESAKE,212729,Tla'amin Nation,892714445,BC,3943207.0,20000.0
328200,MUNICIPALITY OF TRENT HILLS - FIRE DEPT,FIRE DEPT,131933,The Corporation of the Municipality of Trent Hills,884989229,ON,3939023.0,15630.0
226820,USERFUL CORPORATION (AKA: E-COMPLEX INC.),AKA: E-COMPLEX INC.,119747,Userful Corporation,883379927,AB,2839000.0,1115501.0
424472,Tla'amin Nation - Community Recreation Department,Community Recreation Department,212729,Tla'amin Nation,892714445,BC,3943207.0,10000.0
368357,TLA'AMIN NATION (PUBLIC SECTOR BODY),PUBLIC SECTOR BODY,212729,Tla'amin Nation,892714445,BC,3943207.0,5000.0
